,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
16042,no holiday,289.03,0.0,0.0,1,Mist,mist,2015-06-27 07:00:00,2048
16043,no holiday,289.03,0.0,0.0,1,Fog,fog,2015-06-27 07:00:00,2048
16044,no holiday,291.98,0.0,0.0,1,Clear,sky is clear,2015-06-27 08:00:00,2700
16045,no holiday,294.11,0.0,0.0,1,Clear,sky is clear,2015-06-27 09:00:00,3481
16046,no holiday,295.81,0.0,0.0,1,Clear,sky is clear,2015-06-27 10:00:00,3907
16047,no holiday,297.47,0.0,0.0,1,Clear,sky is clear,2015-06-27 11:00:00,3978
16048,no holiday,298.85,0.0,0.0,1,Clear,sky is clear,2015-06-27 12:00:00,4395
16049,no holiday,299.45,0.0,0.0,1,Clear,sky is clear,2015-06-27 13:00:00,4147
16050,no holiday,300.26,0.0,0.0,1,Clear,sky is clear,2015-06-27 14:00:00,4233
16051,no holiday,300.55,0.0,0.0,40,Clouds,scattered clouds,2015-06-27 15:00:00,4286
16052,no holiday,300.76,0.0,0.0,1,Clear,sky is clear,2015-06-27 16:00:00,3975
16053,no holiday,300.44,0.0,0.0,1,Clear,sky is clear,2015-06-27 17:00:00,4043
16054,no holiday,299.59,0.0,0.0,1,Clear,sky is clear,2015-06-27 18:00:00,3700
16055,no holiday,298.7,0.0,0.0,1,Clear,sky is clear,2015-06-27 19:00:00,3590
16056,no holiday,297.43,0.0,0.0,1,Clear,sky is clear,2015-06-27 20:00:00,3421
16057,no holiday,295.06,0.0,0.0,1,Clear,sky is clear,2015-06-27 22:00:00,3348
16058,no holiday,294.02,2.86,0.0,75,Rain,moderate rain,2015-06-27 23:00:00,2441
16059,no holiday,294.02,2.86,0.0,75,Thunderstorm,proximity thunderstorm,2015-06-27 23:00:00,2441
16060,no holiday,292.55,0.79,0.0,90,Rain,moderate rain,2015-06-28 00:00:00,1447
16061,no holiday,292.55,0.79,0.0,90,Thunderstorm,proximity thunderstorm,2015-06-28 00:00:00,1447
16062,no holiday,291.52,1.49,0.0,90,Rain,moderate rain,2015-06-28 01:00:00,816
16063,no holiday,291.52,1.49,0.0,90,Thunderstorm,proximity thunderstorm,2015-06-28 01:00:00,816
16064,no holiday,291.02,8.89,0.0,40,Rain,heavy intensity rain,2015-06-28 02:00:00,626
16065,no holiday,291.02,8.89,0.0,40,Thunderstorm,proximity thunderstorm,2015-06-28 02:00:00,626
16066,no holiday,290.94,0.0,0.0,90,Drizzle,drizzle,2015-06-28 03:00:00,345
16067,no holiday,290.94,0.0,0.0,90,Rain,light rain,2015-06-28 03:00:00,345
16068,no holiday,290.71,0.3,0.0,90,Rain,light rain,2015-06-28 04:00:00,330
16069,no holiday,290.71,0.3,0.0,90,Thunderstorm,proximity thunderstorm,2015-06-28 04:00:00,330
16070,no holiday,290.36,0.88,0.0,90,Rain,moderate rain,2015-06-28 05:00:00,489
16071,no holiday,290.36,0.88,0.0,90,Thunderstorm,thunderstorm,2015-06-28 05:00:00,489
16072,no holiday,290.38,0.73,0.0,90,Rain,light rain,2015-06-28 06:00:00,843
16073,no holiday,291.05,0.0,0.0,90,Drizzle,light intensity drizzle,2015-06-28 07:00:00,1142
16074,no holiday,291.94,0.0,0.0,90,Clouds,overcast clouds,2015-06-28 08:00:00,1906
16075,no holiday,293.76,0.0,0.0,90,Clouds,overcast clouds,2015-06-28 09:00:00,3036
16076,no holiday,295.07,0.0,0.0,40,Clouds,scattered clouds,2015-06-28 10:00:00,3749
16077,no holiday,295.99,0.0,0.0,40,Clouds,scattered clouds,2015-06-28 11:00:00,3806
16078,no holiday,297.19,0.0,0.0,1,Clear,sky is clear,2015-06-28 12:00:00,4071
16079,no holiday,297.83,0.0,0.0,40,Clouds,scattered clouds,2015-06-28 13:00:00,4226
16080,no holiday,298.94,0.0,0.0,75,Clouds,broken clouds,2015-06-28 14:00:00,4571
16081,no holiday,298.78,1.27,0.0,40,Rain,moderate rain,2015-06-28 15:00:00,4399
16082,no holiday,298.78,1.27,0.0,40,Haze,haze,2015-06-28 15:00:00,4399
16083,no holiday,295.42,2.16,0.0,90,Rain,heavy intensity rain,2015-06-28 16:00:00,4317
16084,no holiday,295.42,2.16,0.0,90,Thunderstorm,proximity thunderstorm,2015-06-28 16:00:00,4317
16085,no holiday,295.42,2.16,0.0,90,Mist,mist,2015-06-28 16:00:00,4317
16086,no holiday,293.58,11.59,0.0,90,Rain,heavy intensity rain,2015-06-28 17:00:00,4049
16087,no holiday,293.64,2.33,0.0,40,Rain,moderate rain,2015-06-28 18:00:00,3616
16088,no holiday,294.4,0.0,0.0,75,Clouds,broken clouds,2015-06-28 19:00:00,3419
16089,no holiday,294.15,0.0,0.0,75,Clouds,broken clouds,2015-06-28 20:00:00,2973
16090,no holiday,292.73,0.0,0.0,0,Clear,Sky is Clear,2015-06-28 21:00:00,2422
16091,no holiday,292.03,0.0,0.0,40,Clouds,scattered clouds,2015-06-28 22:00:00,2020
16092,no holiday,291.45,0.0,0.0,40,Clouds,scattered clouds,2015-06-28 23:00:00,1247
16093,no holiday,291.13,0.0,0.0,40,Mist,mist,2015-06-29 00:00:00,678
16094,no holiday,290.7,0.0,0.0,1,Mist,mist,2015-06-29 01:00:00,398
16095,no holiday,290.49,0.0,0.0,1,Mist,mist,2015-06-29 02:00:00,330
16096,no holiday,290.49,0.0,0.0,1,Fog,fog,2015-06-29 02:00:00,330
16097,no holiday,289.88,0.0,0.0,1,Mist,mist,2015-06-29 03:00:00,326
16098,no holiday,289.88,0.0,0.0,1,Fog,fog,2015-06-29 03:00:00,326
16099,no holiday,290.14,0.0,0.0,1,Fog,fog,2015-06-29 04:00:00,894
16100,no holiday,290.14,0.0,0.0,1,Mist,mist,2015-06-29 04:00:00,894
16101,no holiday,289.72,0.0,0.0,1,Fog,fog,2015-06-29 05:00:00,2811
16102,no holiday,289.72,0.0,0.0,1,Mist,mist,2015-06-29 05:00:00,2811
16103,no holiday,289.97,0.0,0.0,1,Fog,fog,2015-06-29 06:00:00,5700
16104,no holiday,289.97,0.0,0.0,1,Mist,mist,2015-06-29 06:00:00,5700
16105,no holiday,291.02,0.3,0.0,1,Rain,light rain,2015-06-29 07:00:00,5889
16106,no holiday,291.02,0.3,0.0,1,Fog,fog,2015-06-29 07:00:00,5889
16107,no holiday,291.02,0.3,0.0,1,Mist,mist,2015-06-29 07:00:00,5889
16108,no holiday,292.93,0.3,0.0,1,Rain,light rain,2015-06-29 08:00:00,5334
16109,no holiday,292.93,0.3,0.0,1,Mist,mist,2015-06-29 08:00:00,5334
16110,no holiday,292.93,0.3,0.0,1,Fog,fog,2015-06-29 08:00:00,5334
16111,no holiday,294.63,0.9,0.0,1,Rain,light rain,2015-06-29 09:00:00,4634
16112,no holiday,296.9,0.0,0.0,1,Clear,sky is clear,2015-06-29 10:00:00,4439
16113,no holiday,298.55,0.0,0.0,1,Clear,sky is clear,2015-06-29 11:00:00,4555
16114,no holiday,299.75,0.0,0.0,1,Clear,sky is clear,2015-06-29 12:00:00,4881
16115,no holiday,300.09,0.0,0.0,40,Clouds,scattered clouds,2015-06-29 13:00:00,4994
16116,no holiday,300.5,0.0,0.0,1,Clear,sky is clear,2015-06-29 14:00:00,5709
16117,no holiday,299.6,0.0,0.0,1,Clear,sky is clear,2015-06-29 15:00:00,5866
16118,no holiday,299.54,0.0,0.0,1,Rain,light rain,2015-06-29 16:00:00,6495
16119,no holiday,299.54,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2015-06-29 16:00:00,6495
16120,no holiday,298.72,0.0,0.0,1,Haze,haze,2015-06-29 18:00:00,4579
16121,no holiday,295.9,9.4,0.0,1,Rain,heavy intensity rain,2015-06-29 19:00:00,3201
16122,no holiday,295.9,9.4,0.0,1,Haze,haze,2015-06-29 19:00:00,3201
16123,no holiday,295.9,9.4,0.0,1,Thunderstorm,proximity thunderstorm,2015-06-29 19:00:00,3201
16124,no holiday,293.25,1.27,0.0,75,Rain,moderate rain,2015-06-29 20:00:00,2527
16125,no holiday,293.25,1.27,0.0,75,Thunderstorm,proximity thunderstorm,2015-06-29 20:00:00,2527
16126,no holiday,291.49,3.2,0.0,1,Rain,moderate rain,2015-06-29 21:00:00,2251
16127,no holiday,291.49,3.2,0.0,1,Mist,mist,2015-06-29 21:00:00,2251
16128,no holiday,291.49,3.2,0.0,1,Thunderstorm,thunderstorm with heavy rain,2015-06-29 21:00:00,2251
16129,no holiday,291.0,0.0,0.0,1,Mist,mist,2015-06-29 22:00:00,1680
16130,no holiday,290.57,0.25,0.0,1,Rain,light rain,2015-06-29 23:00:00,1105
16131,no holiday,290.57,0.25,0.0,1,Mist,mist,2015-06-29 23:00:00,1105
16132,no holiday,290.19,0.0,0.0,40,Mist,mist,2015-06-30 00:00:00,673
16133,no holiday,290.19,0.0,0.0,40,Fog,fog,2015-06-30 00:00:00,673
16134,no holiday,289.8,0.0,0.0,40,Mist,mist,2015-06-30 02:00:00,327
16135,no holiday,289.71,0.0,0.0,1,Mist,mist,2015-06-30 03:00:00,414
16136,no holiday,289.61,0.25,0.0,1,Rain,light rain,2015-06-30 04:00:00,911
16137,no holiday,289.61,0.25,0.0,1,Mist,mist,2015-06-30 04:00:00,911
16138,no holiday,289.36,0.0,0.0,1,Haze,haze,2015-06-30 05:00:00,2947
16139,no holiday,289.36,0.0,0.0,1,Mist,mist,2015-06-30 05:00:00,2947
16140,no holiday,289.27,0.0,0.0,1,Mist,mist,2015-06-30 06:00:00,5859
16141,no holiday,289.81,0.3,0.0,1,Rain,light rain,2015-06-30 07:00:00,6063
16142,no holiday,289.81,0.3,0.0,1,Mist,mist,2015-06-30 07:00:00,6063
16143,no holiday,289.81,0.3,0.0,1,Haze,haze,2015-06-30 07:00:00,6063
16144,no holiday,290.53,0.0,0.0,1,Mist,mist,2015-06-30 08:00:00,5354
16145,no holiday,290.53,0.0,0.0,1,Haze,haze,2015-06-30 08:00:00,5354
16146,no holiday,292.06,0.0,0.0,40,Haze,haze,2015-06-30 09:00:00,4346
16147,no holiday,293.38,0.0,0.0,75,Haze,haze,2015-06-30 10:00:00,4290
16148,no holiday,294.28,0.0,0.0,40,Clouds,scattered clouds,2015-06-30 11:00:00,4475
16149,no holiday,295.18,0.0,0.0,75,Clouds,broken clouds,2015-06-30 12:00:00,4558
16150,no holiday,295.62,0.0,0.0,1,Clear,sky is clear,2015-06-30 13:00:00,4508
16151,no holiday,296.53,0.0,0.0,1,Clear,sky is clear,2015-06-30 14:00:00,5204
16152,no holiday,296.88,0.0,0.0,1,Clear,sky is clear,2015-06-30 15:00:00,5457
16153,no holiday,296.92,0.0,0.0,1,Clear,sky is clear,2015-06-30 16:00:00,6383
16154,no holiday,296.75,0.0,0.0,1,Clear,sky is clear,2015-06-30 17:00:00,6109
16155,no holiday,291.35,0.0,0.0,1,Clear,sky is clear,2015-06-30 22:00:00,2020
16156,no holiday,290.5,0.0,0.0,1,Clear,sky is clear,2015-06-30 23:00:00,1251
16157,no holiday,289.2,0.0,0.0,1,Clear,sky is clear,2015-07-01 00:00:00,737
16158,no holiday,289.4,0.0,0.0,1,Clear,sky is clear,2015-07-01 01:00:00,444
16159,no holiday,289.19,0.0,0.0,1,Clear,sky is clear,2015-07-01 02:00:00,347
16160,no holiday,288.74,0.3,0.0,1,Rain,light rain,2015-07-01 03:00:00,356
16161,no holiday,288.07,0.0,0.0,1,Clear,sky is clear,2015-07-01 04:00:00,936
16162,no holiday,287.87,0.0,0.0,1,Clear,sky is clear,2015-07-01 05:00:00,2886
16163,no holiday,287.38,0.0,0.0,1,Clear,sky is clear,2015-07-01 06:00:00,5741
16164,no holiday,287.58,0.0,0.0,75,Clouds,broken clouds,2015-07-01 07:00:00,6261
16165,no holiday,288.58,0.0,0.0,40,Clouds,scattered clouds,2015-07-01 09:00:00,4409
16166,no holiday,289.24,0.0,0.0,40,Clouds,scattered clouds,2015-07-01 10:00:00,4273
16167,no holiday,289.44,0.0,0.0,75,Clouds,broken clouds,2015-07-01 11:00:00,4469
16168,no holiday,290.53,0.0,0.0,1,Clear,sky is clear,2015-07-01 12:00:00,4625
16169,no holiday,292.17,0.0,0.0,1,Clear,sky is clear,2015-07-01 13:00:00,4462
16170,no holiday,293.61,0.0,0.0,1,Clear,sky is clear,2015-07-01 14:00:00,4996
16171,no holiday,294.85,0.0,0.0,1,Clear,sky is clear,2015-07-01 15:00:00,5623
16172,no holiday,295.07,0.0,0.0,1,Clear,sky is clear,2015-07-01 16:00:00,6210
16173,no holiday,295.56,0.0,0.0,1,Clear,sky is clear,2015-07-01 17:00:00,5969
16174,no holiday,295.17,0.0,0.0,1,Clear,sky is clear,2015-07-01 18:00:00,4604
16175,no holiday,294.86,0.0,0.0,1,Clear,sky is clear,2015-07-01 19:00:00,3649
16176,no holiday,293.76,0.0,0.0,1,Clear,sky is clear,2015-07-01 20:00:00,3144
16177,no holiday,291.19,0.0,0.0,1,Clear,sky is clear,2015-07-01 21:00:00,2788
16178,no holiday,289.67,0.0,0.0,1,Clear,sky is clear,2015-07-01 22:00:00,2356
16179,no holiday,288.1,0.0,0.0,1,Clear,sky is clear,2015-07-01 23:00:00,2820
16180,no holiday,287.36,0.0,0.0,1,Clear,sky is clear,2015-07-02 00:00:00,1265
16181,no holiday,286.47,0.0,0.0,1,Clear,sky is clear,2015-07-02 01:00:00,566
16182,no holiday,286.22,0.0,0.0,1,Clear,sky is clear,2015-07-02 02:00:00,373
16183,no holiday,285.63,0.0,0.0,1,Clear,sky is clear,2015-07-02 03:00:00,356
16184,no holiday,285.16,0.0,0.0,1,Mist,mist,2015-07-02 04:00:00,801
16185,no holiday,285.03,0.0,0.0,1,Mist,mist,2015-07-02 05:00:00,2696
16186,no holiday,284.72,0.0,0.0,1,Mist,mist,2015-07-02 06:00:00,5400
16187,no holiday,286.44,0.0,0.0,1,Clear,sky is clear,2015-07-02 07:00:00,5933
16188,no holiday,289.21,0.0,0.0,1,Clear,sky is clear,2015-07-02 08:00:00,4987
16189,no holiday,289.59,0.0,0.0,1,Clear,sky is clear,2015-07-02 09:00:00,4419
16190,no holiday,293.43,0.0,0.0,1,Clear,sky is clear,2015-07-02 10:00:00,4258
16191,no holiday,294.9,0.0,0.0,1,Clear,sky is clear,2015-07-02 11:00:00,4816
16192,no holiday,295.3,0.0,0.0,1,Clear,sky is clear,2015-07-02 12:00:00,5254
16193,no holiday,296.48,0.0,0.0,40,Clouds,scattered clouds,2015-07-02 13:00:00,5201
16194,no holiday,297.07,0.0,0.0,40,Clouds,scattered clouds,2015-07-02 14:00:00,5601
16195,no holiday,297.59,0.0,0.0,40,Clouds,scattered clouds,2015-07-02 15:00:00,5707
16196,no holiday,297.49,0.0,0.0,1,Clear,sky is clear,2015-07-02 16:00:00,5768
16197,no holiday,297.54,0.0,0.0,1,Clear,sky is clear,2015-07-02 17:00:00,4975
16198,no holiday,296.76,0.0,0.0,1,Clear,sky is clear,2015-07-02 18:00:00,3971
16199,no holiday,296.34,0.0,0.0,1,Clear,sky is clear,2015-07-02 19:00:00,3532
16200,no holiday,294.98,0.0,0.0,1,Clear,sky is clear,2015-07-02 20:00:00,2977
16201,no holiday,293.02,0.0,0.0,1,Clear,sky is clear,2015-07-02 21:00:00,2997
16202,no holiday,290.86,0.0,0.0,1,Clear,sky is clear,2015-07-02 22:00:00,2525
16203,no holiday,290.37,0.0,0.0,1,Clear,sky is clear,2015-07-02 23:00:00,1657
16204,yes holiday,289.2,0.0,0.0,1,Clear,sky is clear,2015-07-03 00:00:00,959
16205,no holiday,288.04,0.0,0.0,1,Clear,sky is clear,2015-07-03 01:00:00,615
16206,no holiday,287.7,0.0,0.0,1,Mist,mist,2015-07-03 02:00:00,456
16207,no holiday,287.43,0.0,0.0,1,Mist,mist,2015-07-03 03:00:00,359
16208,no holiday,286.81,0.0,0.0,1,Clear,sky is clear,2015-07-03 04:00:00,464
16209,no holiday,286.05,0.0,0.0,1,Clear,sky is clear,2015-07-03 05:00:00,961
16210,no holiday,285.9,0.0,0.0,1,Mist,mist,2015-07-03 06:00:00,1939
16211,no holiday,287.42,0.0,0.0,1,Clear,sky is clear,2015-07-03 07:00:00,2368
16212,no holiday,288.55,0.0,0.0,1,Clear,sky is clear,2015-07-03 08:00:00,2523
16213,no holiday,292.11,0.0,0.0,1,Clear,sky is clear,2015-07-03 09:00:00,3227
16214,no holiday,294.18,0.0,0.0,1,Clear,sky is clear,2015-07-03 10:00:00,3721
16215,no holiday,295.86,0.0,0.0,1,Clear,sky is clear,2015-07-03 11:00:00,4034
16216,no holiday,296.69,0.0,0.0,1,Clear,sky is clear,2015-07-03 12:00:00,4273
16217,no holiday,297.67,0.0,0.0,1,Clear,sky is clear,2015-07-03 13:00:00,4380
16218,no holiday,298.18,0.0,0.0,1,Clear,sky is clear,2015-07-03 14:00:00,4265
16219,no holiday,298.92,0.0,0.0,1,Clear,sky is clear,2015-07-03 15:00:00,4339
16220,no holiday,298.97,0.0,0.0,1,Clear,sky is clear,2015-07-03 16:00:00,4289
16221,no holiday,298.85,0.0,0.0,1,Clear,sky is clear,2015-07-03 17:00:00,3526
16222,no holiday,298.63,0.0,0.0,1,Haze,haze,2015-07-03 18:00:00,3762
16223,no holiday,297.84,0.0,0.0,1,Haze,haze,2015-07-03 19:00:00,3263
16224,no holiday,296.52,0.0,0.0,1,Clear,sky is clear,2015-07-03 20:00:00,2756
16225,no holiday,295.08,0.0,0.0,1,Mist,mist,2015-07-03 21:00:00,2740
16226,no holiday,293.43,0.0,0.0,1,Mist,mist,2015-07-03 22:00:00,3094
16227,no holiday,292.99,0.0,0.0,1,Mist,mist,2015-07-03 23:00:00,2053
16228,no holiday,291.76,0.0,0.0,1,Fog,fog,2015-07-04 00:00:00,1512
16229,no holiday,290.88,0.0,0.0,1,Haze,haze,2015-07-04 01:00:00,851
16230,no holiday,290.88,0.0,0.0,1,Mist,mist,2015-07-04 01:00:00,851
16231,no holiday,290.7,0.0,0.0,1,Haze,haze,2015-07-04 02:00:00,735
16232,no holiday,290.7,0.0,0.0,1,Mist,mist,2015-07-04 02:00:00,735
16233,no holiday,290.7,0.0,0.0,1,Fog,fog,2015-07-04 02:00:00,735
16234,no holiday,290.49,0.0,0.0,1,Haze,haze,2015-07-04 03:00:00,341
16235,no holiday,290.49,0.0,0.0,1,Mist,mist,2015-07-04 03:00:00,341
16236,no holiday,290.49,0.0,0.0,1,Fog,fog,2015-07-04 03:00:00,341
16237,no holiday,290.0,0.0,0.0,1,Haze,haze,2015-07-04 04:00:00,387
16238,no holiday,290.0,0.0,0.0,1,Mist,mist,2015-07-04 04:00:00,387
16239,no holiday,290.0,0.0,0.0,1,Fog,fog,2015-07-04 04:00:00,387
16240,no holiday,289.73,0.0,0.0,1,Haze,haze,2015-07-04 05:00:00,736
16241,no holiday,289.73,0.0,0.0,1,Mist,mist,2015-07-04 05:00:00,736
16242,no holiday,289.73,0.0,0.0,1,Fog,fog,2015-07-04 05:00:00,736
16243,no holiday,288.99,0.0,0.0,1,Mist,mist,2015-07-04 06:00:00,971
16244,no holiday,288.99,0.0,0.0,1,Fog,fog,2015-07-04 06:00:00,971
16245,no holiday,290.3,0.0,0.0,1,Haze,haze,2015-07-04 07:00:00,1403
16246,no holiday,290.3,0.0,0.0,1,Mist,mist,2015-07-04 07:00:00,1403
16247,no holiday,292.2,0.0,0.0,1,Haze,haze,2015-07-04 08:00:00,1613
16248,no holiday,292.2,0.0,0.0,1,Mist,mist,2015-07-04 08:00:00,1613
16249,no holiday,294.15,0.0,0.0,1,Haze,haze,2015-07-04 09:00:00,2322
16250,no holiday,294.15,0.0,0.0,1,Mist,mist,2015-07-04 09:00:00,2322
16251,no holiday,296.51,0.0,0.0,1,Haze,haze,2015-07-04 10:00:00,2772
16252,no holiday,298.44,0.0,0.0,1,Haze,haze,2015-07-04 11:00:00,3011
16253,no holiday,299.1,0.0,0.0,1,Haze,haze,2015-07-04 12:00:00,3156
16254,no holiday,300.28,0.0,0.0,40,Haze,haze,2015-07-04 13:00:00,3267
16255,no holiday,300.9,0.0,0.0,40,Haze,haze,2015-07-04 14:00:00,3198
16256,no holiday,301.83,0.0,0.0,40,Haze,haze,2015-07-04 15:00:00,3080
16257,no holiday,301.72,0.0,0.0,75,Haze,haze,2015-07-04 16:00:00,2795
16258,no holiday,301.69,0.0,0.0,40,Haze,haze,2015-07-04 17:00:00,2809
16259,no holiday,300.84,0.0,0.0,1,Haze,haze,2015-07-04 18:00:00,2792
16260,no holiday,300.06,0.0,0.0,1,Haze,haze,2015-07-04 19:00:00,2621
16261,no holiday,298.64,0.0,0.0,1,Haze,haze,2015-07-04 20:00:00,2598
16262,no holiday,298.12,0.0,0.0,1,Haze,haze,2015-07-04 21:00:00,2471
16263,no holiday,295.67,0.0,0.0,1,Haze,haze,2015-07-04 22:00:00,2466
16264,no holiday,295.67,0.0,0.0,1,Mist,mist,2015-07-04 22:00:00,2466
16265,no holiday,295.04,0.0,0.0,1,Haze,haze,2015-07-04 23:00:00,3493
16266,no holiday,295.04,0.0,0.0,1,Mist,mist,2015-07-04 23:00:00,3493
16267,no holiday,294.18,0.0,0.0,1,Haze,haze,2015-07-05 00:00:00,1710
16268,no holiday,294.18,0.0,0.0,1,Mist,mist,2015-07-05 00:00:00,1710
16269,no holiday,293.32,0.0,0.0,1,Mist,mist,2015-07-05 01:00:00,838
16270,no holiday,293.03,0.0,0.0,1,Clear,sky is clear,2015-07-05 02:00:00,656
16271,no holiday,292.6,0.3,0.0,1,Rain,light rain,2015-07-05 03:00:00,338
16272,no holiday,292.6,0.3,0.0,1,Haze,haze,2015-07-05 03:00:00,338
16273,no holiday,291.56,0.0,0.0,1,Clear,sky is clear,2015-07-05 04:00:00,293
16274,no holiday,291.31,0.0,0.0,1,Clear,sky is clear,2015-07-05 05:00:00,451
16275,no holiday,291.09,0.0,0.0,1,Clear,sky is clear,2015-07-05 06:00:00,798
16276,no holiday,292.02,0.0,0.0,1,Clear,sky is clear,2015-07-05 07:00:00,1099
16277,no holiday,293.82,0.0,0.0,40,Clouds,scattered clouds,2015-07-05 08:00:00,1482
16278,no holiday,295.27,0.0,0.0,40,Clouds,scattered clouds,2015-07-05 09:00:00,2257
16279,no holiday,296.67,0.0,0.0,1,Clear,sky is clear,2015-07-05 10:00:00,2710
16280,no holiday,297.48,0.0,0.0,1,Clear,sky is clear,2015-07-05 11:00:00,3295
16281,no holiday,298.31,0.0,0.0,1,Clear,sky is clear,2015-07-05 12:00:00,3874
16282,no holiday,300.42,0.0,0.0,1,Clear,sky is clear,2015-07-05 13:00:00,4057
16283,no holiday,301.53,0.0,0.0,1,Clear,sky is clear,2015-07-05 14:00:00,4009
16284,no holiday,302.48,0.0,0.0,1,Clear,sky is clear,2015-07-05 15:00:00,3846
16285,no holiday,302.9,0.0,0.0,1,Clear,sky is clear,2015-07-05 16:00:00,3677
16286,no holiday,302.68,0.0,0.0,75,Clouds,broken clouds,2015-07-05 17:00:00,3688
16287,no holiday,302.01,0.0,0.0,90,Clouds,overcast clouds,2015-07-05 18:00:00,3740
16288,no holiday,301.42,0.0,0.0,1,Clear,sky is clear,2015-07-05 19:00:00,3488
16289,no holiday,300.55,0.0,0.0,1,Clear,sky is clear,2015-07-05 20:00:00,3677
16290,no holiday,300.07,0.0,0.0,1,Clear,sky is clear,2015-07-05 21:00:00,2992
16291,no holiday,298.85,0.0,0.0,1,Clear,sky is clear,2015-07-05 22:00:00,2278
16292,no holiday,298.56,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2015-07-05 23:00:00,1310
16293,no holiday,298.38,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2015-07-06 00:00:00,729
16294,no holiday,296.2,1.5,0.0,90,Rain,heavy intensity rain,2015-07-06 01:00:00,398
16295,no holiday,296.2,1.5,0.0,90,Thunderstorm,thunderstorm with heavy rain,2015-07-06 01:00:00,398
16296,no holiday,296.2,1.5,0.0,90,Mist,mist,2015-07-06 01:00:00,398
16297,no holiday,295.18,7.97,0.0,90,Rain,heavy intensity rain,2015-07-06 02:00:00,319
16298,no holiday,295.18,7.97,0.0,90,Thunderstorm,proximity thunderstorm,2015-07-06 02:00:00,319
16299,no holiday,295.18,7.97,0.0,90,Mist,mist,2015-07-06 02:00:00,319
16300,no holiday,294.87,23.8,0.0,90,Rain,very heavy rain,2015-07-06 03:00:00,346
16301,no holiday,294.87,23.8,0.0,90,Thunderstorm,proximity thunderstorm,2015-07-06 03:00:00,346
16302,no holiday,294.87,23.8,0.0,90,Mist,mist,2015-07-06 03:00:00,346
16303,no holiday,294.23,11.78,0.0,90,Rain,heavy intensity rain,2015-07-06 04:00:00,760
16304,no holiday,294.23,11.78,0.0,90,Thunderstorm,proximity thunderstorm,2015-07-06 04:00:00,760
16305,no holiday,294.23,11.78,0.0,90,Mist,mist,2015-07-06 04:00:00,760
16306,no holiday,294.1,7.51,0.0,90,Rain,heavy intensity rain,2015-07-06 05:00:00,2499
16307,no holiday,294.1,7.51,0.0,90,Mist,mist,2015-07-06 05:00:00,2499
16308,no holiday,294.1,7.51,0.0,90,Thunderstorm,thunderstorm with heavy rain,2015-07-06 05:00:00,2499
16309,no holiday,293.98,15.41,0.0,90,Rain,heavy intensity rain,2015-07-06 06:00:00,4487
16310,no holiday,293.98,15.41,0.0,90,Mist,mist,2015-07-06 06:00:00,4487
16311,no holiday,293.85,3.13,0.0,90,Rain,heavy intensity rain,2015-07-06 07:00:00,5199
16312,no holiday,293.85,3.13,0.0,90,Mist,mist,2015-07-06 07:00:00,5199
16313,no holiday,293.85,3.13,0.0,90,Drizzle,drizzle,2015-07-06 07:00:00,5199
16314,no holiday,294.0,0.66,0.0,90,Rain,heavy intensity rain,2015-07-06 08:00:00,4911
16315,no holiday,294.0,0.66,0.0,90,Mist,mist,2015-07-06 08:00:00,4911
16316,no holiday,294.0,0.66,0.0,90,Drizzle,light intensity drizzle,2015-07-06 08:00:00,4911
16317,no holiday,294.12,0.25,0.0,75,Rain,heavy intensity rain,2015-07-06 09:00:00,4173
16318,no holiday,294.12,0.25,0.0,75,Mist,mist,2015-07-06 09:00:00,4173
16319,no holiday,294.12,0.25,0.0,75,Drizzle,light intensity drizzle,2015-07-06 09:00:00,4173
16320,no holiday,294.24,0.28,0.0,90,Rain,light rain,2015-07-06 10:00:00,3821
16321,no holiday,294.24,0.28,0.0,90,Mist,mist,2015-07-06 10:00:00,3821
16322,no holiday,293.35,2.15,0.0,90,Rain,heavy intensity rain,2015-07-06 11:00:00,3998
16323,no holiday,293.35,2.15,0.0,90,Mist,mist,2015-07-06 11:00:00,3998
16324,no holiday,293.35,2.15,0.0,90,Drizzle,light intensity drizzle,2015-07-06 11:00:00,3998
16325,no holiday,292.72,1.02,0.0,90,Rain,heavy intensity rain,2015-07-06 12:00:00,4385
16326,no holiday,292.72,1.02,0.0,90,Mist,mist,2015-07-06 12:00:00,4385
16327,no holiday,292.72,1.02,0.0,90,Drizzle,drizzle,2015-07-06 12:00:00,4385
16328,no holiday,290.94,0.38,0.0,75,Rain,moderate rain,2015-07-06 13:00:00,4307
16329,no holiday,290.94,0.38,0.0,75,Mist,mist,2015-07-06 13:00:00,4307
16330,no holiday,290.94,0.38,0.0,75,Smoke,smoke,2015-07-06 13:00:00,4307
16331,no holiday,290.94,0.38,0.0,75,Haze,haze,2015-07-06 13:00:00,4307
16332,no holiday,290.94,0.38,0.0,75,Drizzle,light intensity drizzle,2015-07-06 13:00:00,4307
16333,no holiday,291.49,0.0,0.0,92,Rain,light rain,2015-07-06 14:00:00,4888
16334,no holiday,291.49,0.0,0.0,92,Mist,mist,2015-07-06 14:00:00,4888
